7,7,157,-4
9,7,164,-6
14,2,-179,-2
15,2,-176,-3
21,4,-144,-6
22,4,-142,-6
23,4,-139,-5
25,4,-131,-4
29,7,-113,-7
30,7,-111,-7
31,7,-109,-9
33,4,-105,-7
34,4,-104,-7
35,4,-102,-7
37,4,-88,-8
38,4,-83,-9
39,4,-75,-8
41,7,-71,-9
42,7,-70,-7
43,7,-68,-5
44,7,-65,-6
45,7,-62,-7
46,7,-56,-7
47,4,-48,-6
48,4,-45,-6
49,4,-40,-6
50,4,-37,-6
51,4,-33,-6
54,4,-17,-6
55,4,-14,-5
56,4,-7,-5
57,4,-2,-5
58,4,1,-5
59,4,1,-6
60,4,-2,-7
61,4,-8,-7
62,4,-17,-6
63,4,-22,-6
64,4,-24,-6
65,4,-29,-6
66,4,-34,-6
67,4,-37,-5
68,4,-41,-5
69,4,-43,-4
70,4,-46,-4
71,4,-51,-5
72,4,-56,-6
73,4,-61,-6
74,4,-65,-7
75,4,-68,-7
76,4,-71,-7
77,4,-75,-7
78,4,-79,-7
79,4,-83,-7
80,7,-96,-6
81,7,-97,-5
82,7,-97,-2
83,7,-99,-2
84,7,-103,-4
85,7,-107,-5
86,7,-110,-6
87,7,-112,-7
88,7,-114,-7
89,7,-118,-8
90,4,-124,-9
91,4,-128,-8
92,4,-133,-8
93,4,-136,-7
94,4,-140,-7
95,4,-143,-7
96,4,-147,-7
97,4,-151,-7
98,4,-155,-7
99,4,-161,-7
100,4,-167,-6
101,4,-171,-6
102,4,-174,-7
103,4,-178,-6
104,4,178,-6
105,4,174,-6
106,4,169,-7
107,4,164,-7
108,4,160,-7
109,4,155,-8
110,4,150,-9
111,4,145,-8
112,4,142,-8
113,4,139,-7
114,4,136,-6
115,4,131,-4
116,4,126,-4
117,4,120,-3
118,4,115,-4
119,4,112,-6
120,2,108,-3
121,7,108,-5
122,7,106,-4
124,2,92,-4
125,2,90,-3
126,2,86,-3
127,2,82,-2
128,7,78,-4
129,7,74,-4
130,7,67,-5
131,7,63,-6
132,7,60,-6
133,7,57,-6
134,7,52,-7
135,7,47,-8
136,7,43,-7
137,7,39,-6
138,7,38,-4
139,7,37,-3
140,7,35,-4
141,7,32,-5
142,7,28,-6
143,7,23,-6
144,7,19,-5
146,4,6,-5
147,7,2,-5
148,7,0,-5
149,7,-1,-4
150,7,1,-4
151,7,4,-5
152,7,10,-5
154,4,20,-9
155,7,25,-11
156,7,28,-12
157,7,31,-12
175,8,62,-16
176,8,60,-16
177,8,58,-15
178,8,58,-14
179,8,60,-16
180,8,62,-15
181,8,64,-15
182,8,67,-17
183,8,67,-17
184,8,68,-15
185,8,69,-16
186,8,69,-16
187,8,71,-16
188,8,76,-16
189,8,77,-15
190,8,77,-13
191,8,77,-12
192,8,75,-14
193,8,77,-15
194,8,83,-13
195,8,87,-15
196,8,88,-15
197,8,87,-12
198,8,84,-12
199,8,83,-14
200,8,60,7
201,8,105,-9
202,8,102,-11
203,8,100,-13
204,8,99,-14
205,8,95,-17
206,8,99,-15
207,8,112,-13
208,8,120,-16
209,8,121,-15
210,8,123,-12
211,8,124,-12
212,8,124,-12
213,8,128,-12
214,8,131,-14
215,8,133,-15
218,8,135,-15
220,8,147,-11
221,8,147,-11
222,8,143,-11
223,8,140,-10
224,8,139,-11
225,8,138,-11
226,8,150,-7
227,8,163,-4
228,8,166,-6
229,8,167,-7
230,8,166,-7
231,8,166,-7
232,8,166,-6
233,8,169,-4
234,8,173,-3
235,8,175,-4
236,8,175,-4
237,8,173,-4
238,8,173,-5
239,8,173,-3
240,8,-165,0
241,8,-165,0
242,8,-165,1
243,8,-165,4
244,8,-163,4
245,8,-162,4
246,8,-160,1
247,8,-159,-2
248,8,-158,-1
249,8,-160,0
250,8,-163,0
251,8,-164,0
252,8,-155,-1
253,8,-144,-6
254,8,-141,-9
255,8,-144,-8
256,8,-146,-8
257,8,-145,-7
258,8,-145,-5
259,8,-141,-5
260,8,-135,-6
261,8,-133,-7
262,8,-130,-8
263,8,-128,-9
264,8,-129,-8
265,8,-130,-6
266,8,-127,-5
267,8,-126,-5
268,8,-127,-6
269,8,-123,-6
270,8,-120,-4
271,8,-123,-6
272,8,-118,-6
273,8,-111,-3
274,8,-110,-5
275,8,-106,-5
276,8,-102,-4
277,8,-104,-4
278,8,-100,-5
279,8,-96,-4
282,8,-82,-4
283,8,-83,-2
284,8,-86,1
285,8,-81,-4
286,8,-75,-7
287,8,-72,-4
288,8,-72,-4
289,8,-78,-5
290,8,-75,-5
291,8,-72,-4
292,8,-69,-3
293,8,-63,-2
294,8,-58,-2
295,8,-56,-1
296,8,-56,0
297,8,-53,0
298,8,-53,-6
299,8,-52,-15
300,8,-49,-16
301,8,-47,-15
302,8,-47,-15
303,8,-46,-15
304,8,-48,-16
305,8,-44,-17
306,8,-39,-19
307,8,-38,-20
308,8,-37,-20
309,8,-38,-20
310,8,-39,-19
311,8,-40,-19
312,8,-42,-17
313,8,-48,-10
337,1,-64,-4
338,10,-64,-5
339,10,-65,-6
340,10,-69,-5
341,10,-72,-5
342,10,-72,-6
343,10,-72,-7
344,10,-72,-7
345,10,-72,-6
346,10,-72,-6
347,10,-72,-6
348,10,-72,-6
349,10,-73,-5
350,10,-76,-4
375,11,150,1
376,11,149,0
377,11,148,0
378,11,146,-3
379,11,146,-5
380,11,147,-6
381,11,148,-5
382,11,150,-4
383,11,150,-5
384,11,149,-6
385,11,150,-7
386,11,148,-8
387,11,147,-8
388,11,149,-7
389,11,151,-6
390,11,152,-5
391,11,158,-3
403,1,-167,3
405,10,-176,-3
406,10,-175,-3
407,5,-173,-2
408,5,-173,-2
409,5,-172,-2
410,5,-172,-2
411,5,-172,-3
412,5,-172,-3
413,5,-172,-3
414,5,-171,-3
415,5,-172,-4
416,5,-173,-4
417,5,-173,-4
418,5,-174,-4
419,5,-174,-3
420,5,-174,-3
421,5,-173,-3
422,5,-172,-3
423,5,-172,-2
424,5,-172,-2
425,5,-172,-2
426,5,-173,-3
427,5,-172,-3
428,5,-172,-2
429,5,-172,-2
430,5,-171,-2
431,5,-170,-1
432,5,-170,-1
433,5,-171,-2
434,5,-171,-2
435,5,-172,-2
436,5,-172,-2
437,5,-173,-3
438,5,-172,-3
