13,0,-119,11
14,0,-124,10
15,0,-125,9
16,0,-125,9
17,0,-124,6
18,0,-124,5
19,0,-125,4
20,0,-124,6
21,0,-123,7
22,0,-123,7
23,0,-122,7
24,0,-123,7
25,0,-124,7
26,0,-125,8
27,0,-125,8
28,0,-125,7
29,0,-125,7
30,0,-125,6
31,0,-125,6
32,0,-126,6
33,0,-124,6
34,0,-125,7
35,0,-124,7
36,0,-123,7
37,0,-124,6
38,0,-125,6
39,0,-126,6
40,0,-121,4
41,0,-125,3
42,0,-125,6
43,0,-123,7
44,0,-124,6
45,0,-126,5
46,0,-125,4
47,0,-125,4
48,0,-124,4
49,0,-124,4
50,0,-125,4
51,0,-126,3
52,0,-126,3
53,0,-126,3
54,0,-126,3
55,0,-128,3
56,0,-127,3
57,0,-126,4
58,0,-127,4
59,0,-126,3
60,0,-126,3
61,0,-125,3
62,0,-125,3
63,0,-127,3
64,0,-127,3
65,0,-127,3
66,0,-126,3
67,0,-126,3
68,0,-127,3
69,0,-126,3
70,0,-125,4
71,0,-125,4
72,0,-125,3
73,0,-126,3
74,0,-125,3
75,0,-124,4
76,0,-125,5
77,0,-125,5
78,0,-125,5
79,0,-125,5
80,0,-139,20
81,0,-124,7
82,0,-118,4
83,0,-123,8
83,8,-125,2
84,0,-124,8
84,8,-111,-4
85,0,-124,7
85,8,-111,-11
86,0,-125,5
86,8,-103,-14
87,0,-125,5
87,8,-94,-39
88,0,-125,5
89,0,-126,5
90,0,-126,6
90,8,-122,-58
91,0,-127,6
91,8,-135,-31
92,0,-126,6
92,8,-135,-47
93,0,-126,5
94,0,-126,5
95,0,-126,6
96,0,-126,6
97,0,-125,6
98,0,-125,6
99,0,-125,6
100,0,-124,4
101,0,-124,4
102,0,-126,4
103,0,-126,6
104,0,-126,7
105,0,-126,7
106,0,-125,6
107,0,-125,6
108,0,-125,6
109,0,-125,6
110,0,-124,5
111,0,-124,6
112,0,-125,6
113,0,-125,5
114,0,-125,5
115,0,-126,4
116,0,-125,5
117,0,-126,5
118,0,-126,5
119,0,-126,5
120,0,-104,3
121,0,-125,1
122,0,-125,2
123,0,-124,3
124,0,-124,5
125,0,-125,6
126,0,-127,5
127,0,-126,4
160,7,30,-1
161,2,40,3
162,2,39,5
163,2,41,1
164,2,41,0
165,2,39,-1
166,4,39,-2
166,7,-124,24
167,4,41,-3
167,7,-126,25
168,4,44,-4
168,7,-121,26
169,4,48,-7
170,4,49,-7
171,4,49,-6
172,4,49,-6
173,4,49,-6
174,4,49,-6
175,4,50,-7
176,4,51,-8
177,4,51,-9
178,4,53,-10
179,4,56,-10
180,4,58,-10
181,4,58,-9
182,4,59,-9
183,4,60,-8
184,4,63,-8
185,4,64,-7
186,4,65,-7
187,4,65,-6
188,4,65,-7
189,4,66,-7
190,4,66,-7
190,7,-99,19
191,4,67,-7
191,7,-99,19
192,4,69,-7
192,7,-89,20
193,4,72,-6
193,7,-91,21
194,4,75,-5
194,7,-92,21
195,4,78,-4
195,7,-106,19
196,4,79,-4
196,7,-113,18
197,4,79,-4
197,7,-115,17
198,4,79,-4
198,7,-165,23
199,4,80,-4
200,2,76,-7
200,4,88,22
201,4,80,-10
201,4,158,50
202,4,81,-12
202,4,-118,-22
203,4,85,-12
203,4,-58,-14
204,4,88,-12
204,4,-79,-18
205,4,89,-11
205,4,-75,-7
206,4,88,-11
206,4,-71,-7
207,4,86,-11
207,4,-97,-7
208,4,86,-11
208,4,-179,-21
209,4,87,-11
209,4,-156,-15
210,4,89,-11
210,4,-153,-19
211,4,91,-11
211,4,-145,-23
212,4,93,-11
212,4,-130,-14
213,4,93,-10
213,4,-115,-12
214,4,94,-9
214,4,-106,-24
215,4,95,-8
215,4,-98,-27
216,4,95,-8
216,4,-108,-24
217,4,96,-8
217,4,-125,-23
218,4,98,-7
218,4,-139,-22
219,4,99,-6
219,4,-143,-21
220,4,100,-6
220,4,-146,-21
221,4,99,-6
221,4,-145,-21
222,4,98,-6
222,4,-133,-19
223,4,97,-7
223,4,-127,-18
224,4,98,-7
224,4,-123,-17
225,4,100,-8
225,4,-124,-13
226,4,102,-9
226,4,-128,-10
227,4,104,-9
227,4,-131,-9
228,4,106,-8
228,4,-133,-9
229,4,106,-8
229,4,-130,-5
230,4,107,-8
230,4,-129,-4
231,4,107,-9
231,4,-131,-3
232,4,108,-9
232,4,-131,-3
233,4,107,-9
233,4,-131,-3
234,4,107,-10
234,4,-131,-4
235,4,108,-10
235,4,-132,-4
236,4,109,-10
236,4,-134,-4
237,4,110,-10
237,4,-134,-4
238,4,112,-10
238,4,-135,-4
239,4,114,-10
239,4,-135,-5
240,2,116,-5
241,4,116,-6
242,4,115,-6
243,4,118,-8
243,4,158,12
244,4,122,-8
244,4,159,22
245,4,125,-7
246,4,128,-6
247,4,129,-5
247,4,92,4
248,4,129,-5
248,4,145,3
249,4,130,-5
249,4,150,7
250,4,129,-4
250,4,152,9
251,4,129,-4
251,4,155,10
252,4,130,-4
252,4,150,14
253,4,130,-4
253,4,-120,16
254,4,130,-4
254,4,-105,12
255,4,131,-4
255,4,-103,12
256,4,133,-4
256,4,-104,11
