3,12,130,17
8,1,137,20
9,1,140,20
10,1,140,19
13,1,147,19
14,1,149,22
15,1,153,22
20,1,166,25
21,1,176,25
21,0,-131,13
22,5,175,29
26,3,-139,24
27,3,-130,24
29,1,-157,28
30,1,-168,27
31,1,-169,23
32,1,-165,22
33,1,-157,25
34,1,-156,24
35,1,-157,26
36,1,-156,26
36,0,-116,7
37,1,-148,27
38,1,-144,27
39,1,-144,27
41,1,-144,34
42,1,-143,35
43,1,-148,32
44,1,-154,30
45,1,-155,28
46,1,-152,26
47,1,-146,26
48,1,-141,28
49,1,-137,28
49,3,-152,-13
50,1,-136,28
51,1,-134,29
52,1,-133,28
53,1,-132,28
54,1,-130,28
55,1,-128,28
56,1,-123,30
57,1,-117,32
58,1,-113,33
59,1,-117,35
60,1,-124,33
61,3,-131,32
62,3,-132,30
63,3,-132,32
64,3,-130,33
65,3,-133,34
66,3,-134,34
67,3,-135,34
68,3,-136,34
69,1,-137,36
70,1,-136,36
71,3,-136,34
72,3,-132,34
73,3,-133,33
74,3,-135,33
75,1,-140,34
76,1,-149,33
76,3,-144,-22
77,1,-149,33
77,3,-145,-22
78,1,-149,34
79,1,-152,34
80,1,-169,15
81,1,-167,27
82,1,-157,31
83,1,-146,32
84,1,-143,32
85,1,-152,34
86,1,-168,31
87,1,-177,27
88,1,179,26
89,1,179,25
90,1,178,26
91,1,176,28
92,1,172,28
93,1,168,27
94,1,165,26
95,1,163,25
96,1,162,25
97,1,161,25
98,1,160,25
99,1,158,25
100,1,156,25
101,1,153,25
102,1,150,25
103,1,149,25
104,1,149,25
105,1,149,25
106,1,149,25
107,1,145,23
108,1,143,22
109,1,140,21
110,1,137,19
111,1,136,19
112,1,136,18
113,1,134,19
114,1,127,18
115,1,120,19
116,1,113,22
117,1,104,25
118,1,103,25
119,1,108,23
120,1,93,32
121,1,109,39
122,1,96,29
123,1,112,23
124,1,121,21
125,1,133,21
126,1,140,22
127,13,141,24
128,13,141,21
129,13,144,21
130,13,146,21
131,13,146,21
132,13,145,21
133,13,144,22
134,13,144,22
135,13,145,21
136,13,146,21
137,13,148,21
138,13,147,22
139,13,145,24
140,13,144,25
141,13,141,24
142,13,135,26
143,13,132,27
144,13,132,27
145,13,133,26
146,13,135,28
147,13,144,29
148,13,154,31
149,13,168,35
149,13,-4,36
150,1,179,37
150,13,0,37
151,1,-178,37
151,13,0,41
152,1,-174,39
153,1,-174,40
154,13,176,40
155,13,167,37
156,13,164,36
157,13,157,31
158,13,149,26
159,13,147,25
160,13,156,12
161,13,152,28
162,13,152,28
163,13,151,26
164,13,152,25
165,13,153,24
166,13,154,23
167,13,156,23
168,13,158,21
169,13,159,22
170,13,160,24
171,13,161,25
172,13,163,26
173,13,162,26
174,13,163,27
175,13,164,28
176,13,167,30
177,13,167,31
178,13,166,31
179,13,165,30
180,13,166,30
181,13,169,31
182,13,173,30
183,13,177,30
184,13,179,30
185,13,-179,30
186,13,-179,31
187,13,-178,32
188,13,-178,33
189,13,-178,33
190,13,-179,32
191,13,-179,31
192,13,-178,30
193,13,-177,31
194,13,-175,32
195,13,-173,34
196,13,-176,33
196,6,-37,6
197,13,-178,31
198,13,-176,31
199,13,-172,32
200,11,-41,15
201,11,-41,13
202,11,-39,11
203,11,-37,7
204,11,-33,7
205,11,-32,5
206,11,-34,6
207,11,-36,6
208,11,-37,8
209,11,-38,11
210,13,-40,10
211,13,-41,10
212,13,-41,14
213,13,-56,28
214,13,-148,26
215,13,-145,29
216,13,-146,31
217,13,-146,33
218,13,-146,33
219,13,-146,33
220,13,-146,34
221,13,-146,32
222,13,-145,32
223,13,-147,32
224,13,-148,33
225,13,-150,35
226,13,13,35
227,13,22,12
228,13,18,16
229,13,8,26
230,13,-9,82
231,13,-149,41
232,13,-148,36
233,13,-150,38
234,13,-158,49
235,13,44,22
236,13,-167,35
237,13,-163,35
238,13,-158,32
239,13,-154,32
242,13,-168,66
243,13,16,30
244,13,12,45
245,13,12,38
246,13,13,34
247,13,12,30
248,13,11,23
249,13,9,19
250,13,6,18
251,13,2,19
252,13,-4,20
253,13,-9,19
254,13,-12,18
255,13,-17,18
256,13,-21,17
257,13,-25,18
258,13,-27,17
259,13,-28,17
260,13,-31,19
261,13,-130,45
262,13,-178,22
263,13,-178,24
264,13,-179,25
265,13,-179,26
266,13,-180,27
267,13,178,27
268,13,178,26
269,13,177,25
270,13,177,25
271,13,31,-6
271,13,-180,27
272,4,33,-5
272,13,169,29
273,4,33,-4
273,13,163,29
274,4,33,-2
274,13,157,29
275,4,33,1
275,13,148,30
276,4,32,2
276,13,144,29
277,4,32,2
277,13,143,29
278,4,31,2
278,13,142,29
279,4,31,4
279,13,142,29
280,4,29,7
281,4,30,10
282,4,31,10
283,4,32,10
283,13,-8,17
284,4,32,10
285,4,31,10
286,4,31,10
287,4,38,12
293,12,20,-3
294,12,15,-3
295,12,18,4
296,12,21,7
297,12,21,7
298,12,19,6
301,4,14,5
301,12,-29,10
302,4,14,6
302,12,-37,14
303,12,-30,22
304,4,9,5
304,12,-33,24
305,11,13,5
305,12,-33,22
306,11,12,7
306,12,-31,20
307,11,11,7
307,12,-30,20
308,12,-27,19
309,12,-28,19
310,12,-28,19
311,12,-27,22
312,12,-24,27
315,12,113,14
316,12,110,16
317,12,124,19
318,12,-161,32
319,12,-142,38
321,12,20,-1
322,12,16,0
323,12,17,3
324,12,18,5
325,12,18,5
326,12,17,5
327,12,17,5
328,12,16,5
329,12,16,5
330,12,16,6
331,12,15,6
332,12,16,6
333,12,18,6
334,12,19,7
335,12,20,8
336,12,20,9
337,12,20,10
338,12,18,11
339,12,18,12
340,12,17,12
341,12,17,12
342,12,16,12
343,12,16,12
344,12,17,12
345,12,17,13
346,12,18,14
347,12,18,15
348,12,18,16
349,12,18,8
350,12,17,3
351,12,11,0
352,12,8,0
352,12,-39,8
353,12,9,0
353,1,-39,8
354,12,5,1
354,1,-38,8
355,12,2,3
356,12,2,3
356,12,-35,8
357,12,-1,3
357,12,-36,8
358,12,-4,3
358,1,-36,7
359,12,-16,4
361,11,-31,4
361,8,-17,6
362,11,-32,-3
363,11,-29,-3
364,11,-28,-2
365,11,-27,-2
366,11,-26,-1
367,11,-25,0
368,11,-26,-1
369,11,-21,-1
370,8,48,1
371,8,51,6
373,8,55,4
374,8,59,5
375,8,52,5
376,8,50,7
377,8,49,6
378,8,48,4
380,8,61,6
381,8,64,6
382,8,70,6
384,2,48,4
385,2,47,5
388,2,43,6
389,2,43,6
389,8,95,2
390,2,43,8
390,8,96,3
391,2,46,6
391,8,91,2
392,2,48,5
392,8,76,1
393,2,49,4
393,8,74,1
394,2,51,6
394,8,63,1
395,2,50,7
395,8,66,1
396,2,48,7
396,8,64,1
397,2,45,7
397,8,67,1
398,2,42,6
398,8,67,1
399,2,37,5
399,8,74,1
400,7,37,2
400,7,90,21
401,7,30,3
401,7,92,12
402,7,28,4
403,7,30,4
404,2,24,3
405,2,22,2
406,2,24,1
407,2,22,0
408,2,22,1
409,2,20,2
410,2,18,3
411,2,17,3
412,2,17,3
413,2,17,2
414,2,15,1
415,2,12,0
416,2,10,0
417,2,9,0
418,2,8,0
419,2,7,0
420,7,7,1
421,7,4,0
422,2,4,0
423,2,4,0
424,2,3,-1
425,2,3,-1
426,2,1,-1
427,2,0,-2
428,2,0,-1
429,2,-1,-1
430,2,-1,-1
431,2,-2,-1
432,2,-4,-2
433,2,-6,-1
434,2,-10,-2
435,2,-12,-2
436,2,-13,-2
437,2,-13,-1
438,2,-15,-1
439,2,-16,-1
440,2,-22,0
441,2,-20,2
442,2,-17,-1
443,2,-19,-1
444,2,-20,-1
445,2,-19,-2
446,2,-18,-3
447,2,-19,-4
447,0,-31,3
448,2,-20,-4
448,0,-28,3
449,2,-21,-4
449,0,-19,0
450,2,-22,-4
450,0,-18,0
451,2,-23,-5
451,0,-19,0
452,2,-24,-5
452,0,-20,0
453,2,-25,-5
453,0,-22,0
454,2,-27,-4
454,0,-24,0
455,2,-27,-4
455,0,-26,0
456,2,-28,-4
456,0,-35,0
457,2,-30,-4
457,0,-41,0
458,2,-31,-3
458,0,-45,1
459,2,-33,-2
459,0,-48,1
460,2,-35,0
460,0,-49,1
461,2,-36,1
461,0,-49,0
462,2,-36,1
462,0,-53,0
463,2,-37,0
463,0,-56,0
464,2,-37,0
464,0,-58,0
465,2,-38,-1
465,0,-60,0
466,2,-38,-2
466,0,-61,0
467,2,-39,-2
467,0,-61,0
468,2,-40,-3
468,0,-60,0
469,2,-41,-2
469,0,-62,0
470,2,-43,-1
470,0,-63,0
471,2,-44,1
471,0,-64,0
472,2,-45,2
472,0,-67,0
473,2,-45,3
473,0,-65,0
474,2,-46,3
474,0,-63,0
475,2,-47,4
475,0,-61,0
476,2,-49,8
477,0,-52,10
478,0,-56,9
479,0,-56,9
480,2,-61,11
481,0,-57,4
481,12,-15,-4
482,0,-58,1
483,0,-57,4
484,0,-55,8
485,0,-54,10
486,0,-50,12
487,0,-46,11
488,0,-42,8
489,0,-40,6
490,0,-39,5
491,0,-38,4
492,0,-37,2
493,0,-36,1
494,0,-34,1
495,0,-31,0
496,0,-26,-2
497,0,-23,-3
498,0,-20,-3
499,0,-18,-4
500,0,-15,-6
501,0,-13,-5
502,0,-9,-5
503,0,-8,-4
504,0,-4,-4
505,0,-1,-3
506,0,0,-3
507,0,1,-3
508,0,3,-3
509,0,6,-5
510,0,8,-6
511,0,12,-7
512,0,18,-7
513,0,23,-7
514,0,26,-8
515,0,27,-8
516,0,26,-7
517,0,25,-6
518,0,26,-5
519,0,28,-4
520,0,41,-1
521,0,35,0
522,0,32,-1
523,0,32,-1
524,0,33,-1
525,0,34,-1
526,0,34,-2
527,0,35,-2
528,0,36,-2
529,0,37,-2
530,0,39,-1
531,0,42,-2
532,0,46,-2
533,0,48,-1
534,0,48,2
535,0,47,3
536,0,46,5
537,0,50,6
538,0,53,6
539,0,56,5
540,0,57,6
541,0,55,5
542,0,53,5
543,0,50,5
544,0,47,5
545,0,44,6
546,0,41,6
547,0,38,4
548,0,35,3
549,0,33,2
550,0,33,1
551,0,32,2
552,0,31,2
553,0,30,3
554,0,27,4
